date,time,tweet,tweet_id,hashtags,user_id,username,location,num_followers,geo_enabled,long,lat,relevant,neg_sent_score,neu_sent_score,pos_sent_score,compound_sent_score,sent_class,query_location
2022-02-22,05:12:31,@SnorkytheOrca Those are usually much heavier. Knights RAS on the M16A4 was pretty heavy too but the newer skeletonized stuff is much lighter. I'm liking FDE and coyote brown better than the generic black rifles from 90s and 00s.,1495989861912027137,[],1058116559082729473,peregrinum1,Southern California,303,False,,,0.0,0.0,0.791,0.209,0.8591,positive,fresno
2022-02-22,02:00:07,Check out this new painting that I uploaded to https://t.co/rmbKx7BiVE,1495941441792913409,[],792207762,zxling1,"San Francisco Bay Area, CA",6059,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-21,17:03:44,@BringHockeyBack Teachers have the day off! Driving back home to San Diego. We drive to AZ for the Stars/Coyotes game.,1495806455802388483,[],1148031071813951490,Jamers914,Southern California,46,False,,,1.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-21,04:32:09,Kings front-runners to trade for Coyotes defenseman Jakob Chychrun? #Yardbarker #NHL https://t.co/SD5Qiwwlzb,1495617311796985857,"['Yardbarker', 'NHL']",340070780,x3tko,"Bay Area, CA",1461,False,,,0.0,0.0,0.909,0.091,0.0258,neutral,fresno
2022-02-21,03:07:11,@Mountain_Rose_ Definitely a coyote.,1495595930154053635,[],1242542678,peacemsw,Northern California,806,False,,,0.0,0.0,0.526,0.474,0.4019,positive,fresno
2022-02-20,20:10:23,"Grading the Nick Ritchie trade for the Maple Leafs, Coyotes #Yardbarker #NHL https://t.co/CVpHYWKf8I",1495491040253337602,"['Yardbarker', 'NHL']",340070780,x3tko,"Bay Area, CA",1461,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-20,20:00:09,"Things getting interesting in LA. 

Kings 6-1-2 in last 9 and in thick of playoff race. 

Sources telling us they're gearing up pursuit of Jakob Chychrun. 

Coyotes love LAK prospect pool, specific interest in Gabe Vilardi.

More from @TheFourthPeriod 

https://t.co/pWVoBz6L9b",1495488465936740352,[],94470362,DennisTFP,"Los Angeles, CA",19922,True,,,0.0,0.0,0.748,0.252,0.9022,positive,fresno
2022-02-20,19:32:26,a Goal from Arizona Coyotes vs. Los Angeles Kings #YahooSports #NHL https://t.co/FWsv6vr8pl,1495481490867580933,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1461,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-20,16:45:30,"@BeanNickyBarnes 100%  Kody holds the reins to this shit show, but blames everyone else, even kids! It seems like, one by one, these kids are moving far away from ""the fam"" and NOT at all interested in moving to Coyote Pass, like he keeps saying..these kids are the smart ones, they get the BS.",1495439478705430535,[],83433472,MailMama5150,"Visalia, CA",29,True,,,0.0,0.134,0.712,0.153,0.3138,positive,fresno
2022-02-20,14:58:17,@ef_emp That coyote's really just a crazy clown.,1495412498492649473,[],744665576866447361,steveterronez,"Bay Area, CA",3837,False,,,0.0,0.276,0.724,0.0,-0.3947,negative,fresno
2022-02-20,08:02:35,@IkenaReese oh hello,1495307883096936452,[],1068004940096794624,Citrus_Coyote,Southern California ,163,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-20,07:44:29,a Goalie Save from Arizona Coyotes vs. Los Angeles Kings #YahooSports #NHL https://t.co/2CJwWtYJX7,1495303327407501318,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1461,False,,,0.0,0.0,0.789,0.211,0.4939,positive,fresno
2022-02-20,06:14:24,Coyotes acquire Ritchie in deal with Maple Leafs #ESPN #NHL https://t.co/doGK5zgBQ3,1495280658771365895,"['ESPN', 'NHL']",340070780,x3tko,"Bay Area, CA",1461,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-20,05:06:51,@ArizonaCoyotes @pepsi Most Arizona Coyotes thing ever.,1495263660381380610,[],2822009070,mykeontheradio,Southern California,337,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-20,05:06:42,The future is bright for Coyote hoops. Basketball heads see a premiere program developing under Coach MD Lozano. What a treat it would be to help pack the stands w/ Lil Coyotes for our girls semifinal game #upsetminded @MadTrib https://t.co/dkJOL69G6a,1495263619860164608,['upsetminded'],155966883,maderacoyotes1,"Madera, CA",1252,True,,,0.0,0.0,0.817,0.183,0.8074,positive,fresno
2022-02-20,04:09:28,"Kings closing the show at Gila River. 
Kept on Coyotes after taking lead. 4 straight goals, 2nd PPG of night, 2nd for Kempe as well (23) 
5 3 LAK halfway home in the 3rd.",1495249216746102788,[],94470362,DennisTFP,"Los Angeles, CA",19922,True,,,0.0,0.0,0.889,0.111,0.4588,positive,fresno
2022-02-20,00:19:42,"@Tolnga_ no frisbee option
not voting
smh",1495191394876489729,[],1068004940096794624,Citrus_Coyote,Southern California ,163,False,,,0.0,0.24,0.546,0.214,-0.0613,negative,fresno
2022-02-19,23:48:37,@SausageDogHotel Many people have no idea how protective those Sausages are. One person I know lost his doggo because he attacked a coyote who was snarling at his owner. They'll sacrifice their life for you.,1495183571048296450,[],1489604056859348992,IanTulll,N. CA,31,False,,,0.0,0.19,0.81,0.0,-0.7579,negative,fresno
2022-02-19,23:35:05,"@karenjberg36 I lived out in the country for 3 years in my Grandparents old Dairy farm. I learned that they use cow manure to fertilize and the howling I heard was nit dogs but coyotes. It was a working farm growing up, but living there you see and smell a lot if different animals! Skunk!",1495180165466374144,[],873745998941634560,Heidisplace2,Northern California,4211,True,,,1.0,0.0,0.953,0.047,0.3887,positive,fresno
2022-02-19,17:48:45,Just saw my first coyote.,1495093009565716480,[],17029915,clearwriter,"SF Bay Area, CA",1777,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-19,15:24:05,"Coyote pair on the Ridge camera. The more data I collect for this property the more I am convinced there are two packs, each with one of the two ponds in their territorial boundaries. I never catch any on any creek cameras and I think they might use the creeks as boundaries https://t.co/Fqku9l5810",1495056602004529154,[],251056368,pchrysafis,"Fresno, CA",5032,False,,,1.0,0.0,0.946,0.054,0.4522,positive,fresno
2022-02-19,09:37:11,@Grimmy_Coyote every coyote is always at least two of these things at any given time,1494969304034414595,[],731927372488839169,Glimmerstomp,"Bay Area, CA",4112,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-19,05:32:19,Madera beat Mission Oak 58-55 and will host Redwood next week in the semi-finals!! Great job Coyotes!💙 @ErikaPerez2022 @maderacoyotes1 @chamelle_lewis @MadTrib https://t.co/yXJdSvLIhg,1494907678782484480,[],856380345330970624,vperez1263,,128,True,,,0.0,0.0,0.706,0.294,0.88,positive,fresno
2022-02-19,03:36:45,Cardiac Coyotes are moving on! #maderastrong https://t.co/Ll7hieL6lP,1494878597458264064,['maderastrong'],2293569877,MadTrib,"Madera, California",1447,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-19,03:33:45,The “Cardiac Coyotes” do it again! Our Lady hoppers win 58-55 and advance to the semis vs TBD #upsetminded @MADERABBALL @MadTrib @paulmeadors @BriABC30 @SBemisOnline @FresnoBeeSports @VTD_Sports @agalaviz_TheBee @CifCentral,1494877840466087938,['upsetminded'],155966883,maderacoyotes1,"Madera, CA",1252,True,,,0.0,0.0,0.868,0.132,0.6239,positive,fresno
2022-02-19,02:17:45,"@RedstoneCo2 I too, need it in my life",1494858715589070850,[],1068004940096794624,Citrus_Coyote,Southern California ,163,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-18,23:15:14,"And speaking of Coyote Corner, I'm really glad I recently returned the leg rest section to our Adironak chairs, especially so in the afternoon sunlight difused through the nearby laurel tree... https://t.co/wbixJ6Mcy5",1494812782880911362,[],4547821,wildbell,Southern California,935,False,,,0.0,0.0,0.904,0.096,0.5095,positive,fresno
2022-02-18,23:04:55,I take much joy in the rebound of our Afrcan daisy patch next door to Coyote Corner. T'weren't but a few years ago I thought she was a goner and pruned her back to a couple flimsy bits with little hope. Instead: BOOM. Baby yer a firework every February. https://t.co/VMBwzRPuaB,1494810188259348482,[],4547821,wildbell,Southern California,935,False,,,0.0,0.0,0.892,0.108,0.7013,positive,fresno
2022-02-18,14:48:58,Still can’t get over how I almost hit a coyote this morning on my way to work. Close call! 🐺,1494685377499590656,[],161186959,MaxTarlton,"Central Coast, CA",3029,True,,,1.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-18,05:25:49,There was a COYOTE 🤯🐺 in my backyard this morning! https://t.co/cObAmKokBV,1494543654697926663,[],614114815,Ricky9LA,"OC, California",329,True,,,1.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-18,03:51:30,@ArtValley818_ Not Coyote ugly,1494519920381493249,[],142554293,Savies_Eddie,Ahwahnee,675,True,,,0.0,0.0,0.526,0.474,0.4023,positive,fresno
2022-02-18,03:40:19,@hankgreen What about Charing Cross Coyote?,1494517104527044609,[],661663,SteveBrock,"Canyon Country, CA",4934,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-18,02:47:38,@Straticus2 We should have since Roadrunner is so much more clever than Wile E Coyote https://t.co/PPGgmBpb3D,1494503847124869122,[],1181295558683529216,Helene45671,Coastal CA,4745,False,,,0.0,0.0,0.808,0.192,0.5509,positive,fresno
2022-02-18,00:13:49,When we ate shrooms in Death Valley me and justin came across two coyotes fighting like 200 feet away and it ruled until one of them stared us down and I ran away like a baby,1494465140598534146,[],709042288316571648,livetumbleweed,Southern California ,138,False,,,1.0,0.147,0.737,0.115,-0.34,negative,fresno
2022-02-17,23:38:38,"@JeffLieber This is a job for ACME… they parachuted everything to Wyl E, Coyote no matter where he was.",1494456283260284939,[],814392428782202880,BlackXtian,"SoCal, CA",1179,False,,,0.0,0.056,0.944,0.0,-0.0191,neutral,fresno
2022-02-17,22:16:08,"Kellog Field is cut and ready for tomorrow’s 2022 home opener against the defending D2 Champion Madera Coyotes, first pitch is at 3:00! 
🔴🐱⚾️ #GoRedcats https://t.co/nqcP3qyMQc",1494435521229045794,['GoRedcats'],976459563456126977,Redcat_Baseball,"Fowler, CA",188,True,,,0.0,0.059,0.754,0.187,0.68,positive,fresno
2022-02-17,22:03:31,Today’s starting lineup for the Coyotes as they take on Santa Barbara CC https://t.co/uvp2YXibLu,1494432346707165186,[],1174767822829846528,CosoBaseball,"Ridgecrest, CA",726,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-17,09:26:52,"@myfriendjanine Replace “our” with “we” and “I” with “my” and you’ll sound like my 4yo son.

My daughter when 3 (now 6) created a new animal. She first learned what Hyenas were from watching Lion King, and we sometimes see Coyotes on our property. We now all refer to coyotes as Kī•ē•tōs",1494241932213555200,[],509883915,bebonner,North California,71,True,,,0.0,0.0,0.917,0.083,0.5423,positive,fresno
2022-02-17,08:54:43,This sounds like a job for ACME. They always got things to Wyl E. Coyote no matter where he was https://t.co/1TzqOJPl8R,1494233838871986178,[],814392428782202880,BlackXtian,"SoCal, CA",1179,False,,,0.0,0.048,0.842,0.111,0.3455,positive,fresno
2022-02-17,07:15:31,@DiscussingFilm I mean it’s about time the coyote gets to speak his mind and fight back@Finally,1494208874286518273,[],1094455735969173504,JordanR3Garza03,"Clovis, CA",0,True,,,0.0,0.148,0.852,0.0,-0.3818,negative,fresno
2022-02-17,04:18:28,"Final from Kerman

@KermanSoccer_ 2-0 Madera

Thank you to our seniors for an incredible 4 years of dedication and service to Coyote soccer. https://t.co/bXHoap1ROg",1494164319872815105,[],4456497614,MHSCoyoteSoccer,"Madera, CA",406,True,,,0.0,0.0,0.902,0.098,0.3612,positive,fresno
2022-02-17,03:52:42,Not sure how I can deter this coyote. https://t.co/mtYK7tybRh,1494157833062862853,[],251056368,pchrysafis,"Fresno, CA",5032,False,,,0.0,0.197,0.803,0.0,-0.2411,negative,fresno
2022-02-17,03:50:09,Mitchell w/ the “dazzling dagger” as the Lady Coyotes close out @RedcatAthletics 56-50 and will advance to the 2nd round next week vs TBD #upsetminded @paulmeadors @BriABC30 @VTD_Sports @FresnoBeeSports @SBemisOnline @agalaviz_TheBee @MadTrib @MADERABBALL https://t.co/WpOO0DOye4,1494157191695065090,['upsetminded'],155966883,maderacoyotes1,"Madera, CA",1252,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-17,03:12:20,"Halftime in Fowler and it’s Your Coyotes 34, @RedcatAthletics bball 18. #upsetminded @paulmeadors @MadTrib @BriABC30 @VTD_Sports @FresnoBeeSports @SBemisOnline @MADERABBALL",1494147677465894921,['upsetminded'],155966883,maderacoyotes1,"Madera, CA",1252,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-17,03:11:52,"@RGE_McC @MsB3167 @PortadownTimes1 Here we have packs of coyotes, cougars, black bear, even bobcats, the most danger to outdoor pets are coyotes, you can here them at 3am when they've cornered something. Weather sounds same as here, maybe colder, wetter.
Miles got lucky his mom never gave up. Bravo.",1494147559199178753,[],65003619,jonygitar,"SF,CA,USA",1399,True,,,1.0,0.106,0.843,0.051,-0.4576,negative,fresno
2022-02-17,02:13:07,"For those unaware:

https://t.co/kibld7D09c",1494132775506436101,[],2516604798,MattK_FS,"Fresno, CA",807,True,,,0.0,0.375,0.625,0.0,-0.2023,negative,fresno
2022-02-17,01:58:22,"Today had coyotes, turkeys, vultures, (dead) possums, and lots of jewelry. Overall good day",1494129062570127360,[],17222713,McTeri,"Bay Area, CA ",293,False,,,0.0,0.322,0.537,0.141,-0.5719,negative,fresno
2022-02-16,18:23:20,It’s Game day! Let’s pack the lions den as we open up D3 playoffs hosting the Madera high coyotes. Win or go home!#VamosLions https://t.co/m9Ua46GlvZ,1494014549480992770,['VamosLions'],821836274797379584,KermanSoccer_,"Kerman, CA",188,True,,,1.0,0.0,0.84,0.16,0.658,positive,fresno
2022-02-28,00:04:01,Our Lady Coyotes bball team earns #15 seed and will travel to #2 @CalaverasHS for Round 1 of the @CIFState playoffs on March 1st. Tip-off set for 6PM #upsetminded @paulmeadors @MadTrib @MADERABBALL @StephenABC30 @CifCentral @FresnoBeeSports https://t.co/3nGchtu9U0,1498086550231392258,['upsetminded'],155966883,maderacoyotes1,"Madera, CA",1254,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-27,22:16:13,@MzFrancesFX Coyote my ass..Damn Dogman werewolf 🤣,1498059421615677441,[],1475070053921873921,Sweetkilling50,Northern California,646,True,,,0.0,0.0,0.758,0.242,0.4939,positive,fresno
2022-02-27,19:17:57,The coyotes are out again,1498014559109619713,[],18132284,jupemava,Southern California,1046,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-27,18:39:06,NO insult to coyotes intended. https://t.co/IHf5Z9csCI,1498004783751315457,[],25698890,konaflower,Southern California,831,True,,,0.0,0.205,0.474,0.32,0.2427,positive,fresno
2022-02-27,17:46:39,Writing for me is equal parts writing down words and looking at butterflies and coyotes and donkeys and flowers and clouds.,1497991584486359041,[],17374293,JeremyCShipp,Southern California,22598,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-27,13:48:43,@agg_opp thankkkk,1497931707051249664,[],1068004940096794624,Citrus_Coyote,Southern California ,165,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-27,13:41:07,@agg_opp oh ok https://t.co/DzvcZDbpBr,1497929794486374404,[],1068004940096794624,Citrus_Coyote,Southern California ,165,False,,,0.0,0.0,0.577,0.423,0.296,positive,fresno
2022-02-27,12:50:21,"@manofletterz I know, and I feel so bad! As soon as it's light outside, I'll go empty my box. I have to wait for the sun to come up tho, because we have a big pack of Coyotes living up the street on a utility road, and a couple of resident Mountain Lions that would see my dog as an appetizer!",1497917016136507393,[],70051463,samiamnurnot,Sunny Southern California,1667,False,,,1.0,0.104,0.896,0.0,-0.783,negative,fresno
2022-02-27,11:13:26,@terrygenekelly @MinnesotaMaryS Except insulting the coyote who does not deserve to be maligned in this way. Why do we continue to misuse animal references to try and describe the lowest of men? Stop it. @StephenKing,1497892626611142657,[],1002608220953645056,se_kirks,Northern California,5231,True,,,0.0,0.2,0.8,0.0,-0.7906,negative,fresno
2022-02-27,02:48:56,@RestoreCAL Ground squirrels are like coyotes. They are self limiting. If you start killing them off you will find yourself with more than ever. Might be better to figure out how to change things on your end to make the area less inviting. Just saying.,1497765667692376066,[],948977271959777280,WildThingRanger,Northern California,607,False,,,0.0,0.083,0.776,0.14,0.2516,positive,fresno
2022-02-27,00:24:13,Coyote on my travels today! #wildlife #coyote #santamonicamountains https://t.co/WFOAzFm4mZ,1497729246508187649,"['wildlife', 'coyote', 'santamonicamountains']",94590693,transPR,Southern California,4191,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
