"","id","county","x.cen","y.cen","xmin","xmax","ymin","ymax","sqkm","inclusion","ppt"
"54",54,"DEL NORTE",-348135.637082955,425802.974410239,-124.252739829045,-124.129333130914,41.7299349752954,41.8208758188866,74.9870108269341,0.749870108269341,1713.51571060775
"55",55,"DEL NORTE",-338976.58122278,425070.87278788,-124.134565019403,-124.009431421186,41.7307826905018,41.8247504339647,100,1,2187.07255452474
"56",56,"DEL NORTE",-328976.58122278,425070.87278788,-124.014511762093,-123.889516877106,41.7346519473278,41.8285109665883,100,1,2528.43650146484
"57",57,"DEL NORTE",-318976.58122278,425070.87278788,-123.89444562164,-123.769589880335,41.7384072784548,41.8321573969689,100,1,2663.10059082031
"58",58,"SISKIYOU",-308976.58122278,425070.87278788,-123.774366981151,-123.649650812777,41.7420486642121,41.835689705912,100,1,3214.94490478516
"59",59,"SISKIYOU",-298976.58122278,425070.87278788,-123.654276223974,-123.529700056565,41.7455760855196,41.8391078748172,100,1,2566.82133924696
"60",60,"SISKIYOU",-288976.58122278,425070.87278788,-123.534173733689,-123.409737994056,41.7489895238875,41.8424118856794,100,1,1984.98899902344
"61",61,"SISKIYOU",-278976.58122278,425070.87278788,-123.414059894103,-123.289765007825,41.7522889614177,41.845601721089,100,1,1356.17109863281
"62",62,"SISKIYOU",-268976.58122278,425070.87278788,-123.29393508924,-123.169781480656,41.7554743808047,41.8486773642329,100,1,1495.44979919434
"63",63,"SISKIYOU",-258976.58122278,425070.87278788,-123.173799703336,-123.049787795535,41.7585457653353,41.8516387988953,100,1,849.746897583008
"64",64,"SISKIYOU",-248976.58122278,425070.87278788,-123.053654120829,-122.929784335643,41.7615030988901,41.8544860094577,100,1,653.859223090278
"65",65,"SISKIYOU",-238976.58122278,425070.87278788,-122.933498726355,-122.809771484351,41.7643463659441,41.8572189809001,100,1,699.875100097656
"66",66,"SISKIYOU",-228976.58122278,425070.87278788,-122.813333904738,-122.689749625206,41.7670755515663,41.8598376988011,100,1,636.155501403809
"67",67,"SISKIYOU",-218976.58122278,425070.87278788,-122.693160040983,-122.569719141933,41.7696906414216,41.8623421493389,100,1,490.01309753418
"68",68,"SISKIYOU",-208976.58122278,425070.87278788,-122.572977520272,-122.449680418419,41.7721916217704,41.8647323192913,100,1,444.554335191515
"69",69,"SISKIYOU",-198976.58122278,425070.87278788,-122.45278672795,-122.329633838711,41.7745784794696,41.8670081960369,100,1,485.254200439453
"70",70,"SISKIYOU",-188976.58122278,425070.87278788,-122.332588049523,-122.209579787007,41.7768512019726,41.8691697675549,100,1,819.710397949219
"71",71,"SISKIYOU",-178976.58122278,425070.87278788,-122.21238187065,-122.089518647648,41.7790097773306,41.8712170224258,100,1,717.58710357666
"72",72,"SISKIYOU",-168976.58122278,425070.87278788,-122.092168577133,-121.969450805112,41.781054194192,41.8731499498319,100,1,323.19570098877
"73",73,"SISKIYOU",-158976.58122278,425070.87278788,-121.971948554912,-121.849376644006,41.7829844418037,41.8749685395578,100,1,388.49855617947
"74",74,"SISKIYOU",-148976.58122278,425070.87278788,-121.851722190057,-121.729296549058,41.7848005100113,41.8766727819905,100,1,365.826701049805
"75",75,"SISKIYOU",-138976.58122278,425070.87278788,-121.731489868759,-121.60921090511,41.7865023892589,41.8782626681199,100,1,339.285799865723
"76",76,"SISKIYOU",-128976.58122278,425070.87278788,-121.611251977326,-121.489120097111,41.7880900705905,41.8797381895393,99.9999999999999,0.999999999999999,309.556600646973
"77",77,"SISKIYOU",-118976.58122278,425070.87278788,-121.491008902171,-121.369024510111,41.7895635456493,41.8810993384455,100,1,294.014887152778
"78",78,"MODOC",-108976.58122278,425070.87278788,-121.370761029809,-121.248924529249,41.7909228066787,41.8823461076393,100,1,313.48800201416
"79",79,"MODOC",-98976.58122278,425070.87278788,-121.250508746847,-121.128820539752,41.7921678465224,41.8834784905253,100,1,364.98130065918
"80",80,"MODOC",-88976.58122278,425070.87278788,-121.130252439977,-121.00871292692,41.7932986586246,41.884496481113,100,1,369.137102050781
"81",81,"MODOC",-78976.58122278,425070.87278788,-121.009992495968,-120.888602076127,41.7943152370302,41.8854000740161,100,1,424.278400268555
"82",82,"MODOC",-68976.58122278,425070.87278788,-120.889729301661,-120.768488372807,41.7952175763853,41.8861892644534,100,1,484.537222968207
"83",83,"MODOC",-58976.58122278,425070.87278788,-120.769463243958,-120.648372202449,41.7960056719372,41.8868640482486,100,1,472.909599609375
"84",84,"MODOC",-48976.58122278,425070.87278788,-120.649194709817,-120.52825395059,41.7966795195343,41.8874244218305,100,1,462.632200317383
"85",85,"MODOC",-38976.58122278,425070.87278788,-120.528924086244,-120.408134002807,41.7972391156271,41.8878703822335,100,1,410.896101989746
"86",86,"MODOC",-28976.58122278,425070.87278788,-120.408651760285,-120.288012744711,41.7976844572673,41.8882019270971,100,1,531.930299987793
"87",87,"MODOC",-18976.58122278,425070.87278788,-120.288378119019,-120.167890561935,41.7980155421087,41.8884190546664,100,1,658.097889539931
"88",88,"MODOC",-8976.58122278,425070.87278788,-120.168103549549,-120.047767840132,41.798232368407,41.8885217637922,100,1,422.316400756836
"89",89,"DEL NORTE",-338973.240619749,415074.157410278,-124.129333130914,-124.004363914673,41.6408133342455,41.7346519473278,99.9320186714443,0.999320186714443,2316.53766004774
"90",90,"DEL NORTE",-328976.58122278,415070.87278788,-124.009431421186,-123.884600585301,41.6445637947007,41.7384072784548,100,1,2508.98599609375
"91",91,"DEL NORTE",-318976.58122278,415070.87278788,-123.889516877106,-123.764824850346,41.6483139487445,41.7420486642121,100,1,2541.59268066406
"92",92,"SISKIYOU",-308976.58122278,415070.87278788,-123.769589880335,-123.645037090273,41.651950313559,41.7455760855196,100,1,3527.17150878906
"93",93,"SISKIYOU",-298976.58122278,415070.87278788,-123.649650812777,-123.525237685774,41.6554728701773,41.7489895238875,100,1,2568.33477105035
"94",94,"SISKIYOU",-288976.58122278,415070.87278788,-123.529700056565,-123.405427017767,41.6588816002198,41.7522889614177,100,1,1648.00029296875
"95",95,"SISKIYOU",-278976.58122278,415070.87278788,-123.409737994056,-123.285605467382,41.6621764858946,41.7554743808047,100,1,1592.08459106445
"96",96,"SISKIYOU",-268976.58122278,415070.87278788,-123.289765007825,-123.16577341596,41.6653575099991,41.7585457653353,100,1,1842.45950073242
"97",97,"SISKIYOU",-258976.58122278,415070.87278788,-123.169781480656,-123.045931245042,41.6684246559197,41.7615030988901,100,1,871.425896606445
"98",98,"SISKIYOU",-248976.58122278,415070.87278788,-123.049787795535,-122.926079336363,41.6713779076328,41.7643463659441,100,1,654.5224480523
"99",99,"SISKIYOU",-238976.58122278,415070.87278788,-122.929784335643,-122.806218071844,41.6742172497055,41.7670755515663,100,1,722.660098266602
"100",100,"SISKIYOU",-228976.58122278,415070.87278788,-122.809771484351,-122.686347833586,41.6769426672961,41.7696906414216,100,1,682.389301147461
"101",101,"SISKIYOU",-218976.58122278,415070.87278788,-122.689749625206,-122.566469003861,41.6795541461545,41.7721916217704,100,1,469.018198242188
"102",102,"SISKIYOU",-208976.58122278,415070.87278788,-122.569719141933,-122.446581965108,41.6820516726229,41.7745784794696,100,1,384.109777153863
"103",103,"SISKIYOU",-198976.58122278,415070.87278788,-122.449680418419,-122.326687099919,41.6844352336364,41.7768512019726,100,1,454.560499267578
"104",104,"SISKIYOU",-188976.58122278,415070.87278788,-122.329633838711,-122.206784791042,41.6867048167233,41.7790097773306,100,1,664.404798278809
"105",105,"SISKIYOU",-178976.58122278,415070.87278788,-122.209579787007,-122.086875421362,41.6888604100057,41.781054194192,100,1,704.266798400879
"106",106,"SISKIYOU",-168976.58122278,415070.87278788,-122.089518647648,-121.966959373903,41.6909020021998,41.7829844418037,100,1,400.702799987793
"107",107,"SISKIYOU",-158976.58122278,415070.87278788,-121.969450805112,-121.847037031817,41.6928295826164,41.7848005100113,100,1,362.382999674479
"108",108,"SISKIYOU",-148976.58122278,415070.87278788,-121.849376644006,-121.727108778374,41.6946431411616,41.7865023892589,100,1,342.758798828125
"109",109,"SISKIYOU",-138976.58122278,415070.87278788,-121.729296549058,-121.607174996961,41.6963426683365,41.7880900705905,100,1,376.50740020752
"110",110,"SISKIYOU",-128976.58122278,415070.87278788,-121.60921090511,-121.487236071069,41.6979281552382,41.7895635456493,99.9999999999999,0.999999999999999,369.164999694824
"111",111,"SISKIYOU",-118976.58122278,415070.87278788,-121.489120097111,-121.367292384288,41.69939959356,41.7909228066787,100,1,310.989443291558
"112",112,"MODOC",-108976.58122278,415070.87278788,-121.369024510111,-121.247344320301,41.7007569755914,41.7921678465224,100,1,316.29619934082
"113",113,"MODOC",-98976.58122278,415070.87278788,-121.248924529249,-121.127392262872,41.7020002942187,41.7932986586246,100,1,355.171499023437
"114",114,"MODOC",-88976.58122278,415070.87278788,-121.128820539752,-121.007436595844,41.7031295429251,41.7943152370302,100,1,387.533499450684
"115",115,"MODOC",-78976.58122278,415070.87278788,-121.00871292692,-120.887477703129,41.7041447157911,41.7952175763853,100,1,433.49169921875
"116",116,"MODOC",-68976.58122278,415070.87278788,-120.888602076127,-120.767515968701,41.7050458074947,41.7960056719372,100,1,434.17899983724
"117",117,"MODOC",-58976.58122278,415070.87278788,-120.768488372807,-120.647551776587,41.7058328133114,41.7966795195343,100,1,456.821699523926
"118",118,"MODOC",-48976.58122278,415070.87278788,-120.648372202449,-120.527585510865,41.7065057291145,41.7972391156271,100,1,461.806799621582
"119",119,"MODOC",-38976.58122278,415070.87278788,-120.52825395059,-120.407617555648,41.7070645513755,41.7976844572673,100,1,462.940099487305
"120",120,"MODOC",-28976.58122278,415070.87278788,-120.408134002807,-120.287648295085,41.7075092771639,41.7980155421087,100,1,600.570101318359
"121",121,"MODOC",-18976.58122278,415070.87278788,-120.288012744711,-120.167678113348,41.7078399041473,41.798232368407,100,1,624.085446506076
"122",122,"MODOC",-8976.58122278,415070.87278788,-120.167890561935,-120.047707394629,41.7080564305917,41.7983349350195,100,1,381.193999328613
"123",123,"DEL NORTE",-338319.960393754,405248.447874187,-124.120647749634,-123.99930919401,41.5515925136424,41.6445637947007,86.4790458683753,0.864790458683753,2052.81426257622
"124",124,"DEL NORTE",-328976.58122278,405070.87278788,-124.004363914673,-123.879696699118,41.5544857066137,41.6483139487445,100,1,2518.45559204102
"125",125,"DEL NORTE",-318976.58122278,405070.87278788,-123.884600585301,-123.760071845514,41.558230707838,41.651950313559,100,1,2981.09459716797
"126",126,"SISKIYOU",-308976.58122278,405070.87278788,-123.764824850346,-123.64043501223,41.561862075245,41.6554728701773,100,1,3582.43859130859
"127",127,"SISKIYOU",-298976.58122278,405070.87278788,-123.645037090273,-123.520786578528,41.5653797899802,41.6588816002198,100,1,2053.28855523003
"128",128,"SISKIYOU",-288976.58122278,405070.87278788,-123.525237685774,-123.401126923889,41.5687838337728,41.6621764858946,100,1,1587.02429443359
"129",129,"SISKIYOU",-278976.58122278,405070.87278788,-123.405427017767,-123.281456428009,41.5720741889371,41.6653575099991,100,1,1860.87700561523
"130",130,"SISKIYOU",-268976.58122278,405070.87278788,-123.285605467382,-123.161775470793,41.5752508383722,41.6684246559197,100,1,2077.74260864258
"131",131,"SISKIYOU",-258976.58122278,405070.87278788,-123.16577341596,-123.042084432342,41.5783137655634,41.6713779076328,100,1,842.962103881836
"132",132,"SISKIYOU",-248976.58122278,405070.87278788,-123.045931245042,-122.922383692952,41.5812629545823,41.6742172497055,100,1,642.724669053819
"133",133,"SISKIYOU",-238976.58122278,405070.87278788,-122.926079336363,-122.802673633105,41.5840983900875,41.6769426672961,100,1,551.07950378418
"134",134,"SISKIYOU",-228976.58122278,405070.87278788,-122.806218071844,-122.682954633459,41.5868200573255,41.6795541461545,100,1,615.745297241211
"135",135,"SISKIYOU",-218976.58122278,405070.87278788,-122.686347833586,-122.563227074845,41.5894279421311,41.6820516726229,100,1,566.598902893066
"136",136,"SISKIYOU",-208976.58122278,405070.87278788,-122.566469003861,-122.443491338255,41.5919220309276,41.6844352336364,100,1,433.799555121528
"137",137,"SISKIYOU",-198976.58122278,405070.87278788,-122.446581965108,-122.323747804841,41.5943023107276,41.6867048167233,100,1,504.409598999023
"138",138,"SISKIYOU",-188976.58122278,405070.87278788,-122.326687099919,-122.203996855901,41.5965687691337,41.6888604100057,100,1,607.127001037598
"139",139,"SISKIYOU",-178976.58122278,405070.87278788,-122.206784791042,-122.084238872876,41.5987213943386,41.6909020021998,100,1,542.367999267578
"140",140,"SISKIYOU",-168976.58122278,405070.87278788,-122.086875421362,-121.964474237342,41.6007601751255,41.6928295826164,100,1,501.085400085449
"141",141,"SISKIYOU",-158976.58122278,405070.87278788,-121.966959373903,-121.844703331002,41.6026851008689,41.6946431411616,100,1,440.898111640082
"142",142,"SISKIYOU",-148976.58122278,405070.87278788,-121.847037031817,-121.724926535679,41.6044961615347,41.6963426683365,100,1,532.076899414062
"143",143,"SISKIYOU",-138976.58122278,405070.87278788,-121.727108778374,-121.605144233308,41.6061933476808,41.6979281552382,100,1,789.841596374512
"144",144,"SISKIYOU",-128976.58122278,405070.87278788,-121.607174996961,-121.485356805931,41.6077766504572,41.69939959356,99.9999999999999,0.999999999999999,889.606798706055
"145",145,"SISKIYOU",-118976.58122278,405070.87278788,-121.487236071069,-121.365564635687,41.6092460616064,41.7007569755914,100,1,417.384445529514
"146",146,"MODOC",-108976.58122278,405070.87278788,-121.367292384288,-121.245768104806,41.6106015734639,41.7020002942187,100,1,341.385098876953
"147",147,"MODOC",-98976.58122278,405070.87278788,-121.247344320301,-121.125967595602,41.6118431789583,41.7031295429251,100,1,357.571101074219
"148",148,"MODOC",-88976.58122278,405070.87278788,-121.127392262872,-121.006163490465,41.6129708716117,41.7041447157911,100,1,442.526001281738
"149",149,"MODOC",-78976.58122278,405070.87278788,-121.007436595844,-120.886356171853,41.6139846455397,41.7050458074947,100,1,427.999799499512
"150",150,"MODOC",-68976.58122278,405070.87278788,-120.887477703129,-120.766546022288,41.614884495452,41.7058328133114,100,1,406.257334052192
"151",151,"MODOC",-58976.58122278,405070.87278788,-120.767515968701,-120.646733424342,41.6156704166522,41.7065057291145,100,1,394.097299194336
"152",152,"MODOC",-48976.58122278,405070.87278788,-120.647551776587,-120.526918760639,41.6163424050382,41.7070645513755,100,1,391.508699645996
"153",153,"MODOC",-38976.58122278,405070.87278788,-120.527585510865,-120.407102413839,41.6169004571025,41.7075092771639,100,1,470.589201660156
"154",154,"MODOC",-28976.58122278,405070.87278788,-120.407617555648,-120.287284766635,41.617344569932,41.7078399041473,100,1,653.101703796387
"155",155,"MODOC",-18976.58122278,405070.87278788,-120.287648295085,-120.167466201746,41.6176747412081,41.7080564305917,100,1,651.709887356228
"156",156,"MODOC",-8976.58122278,405070.87278788,-120.167678113348,-120.047647101907,41.6178909692074,41.7081588553616,100,1,348.509100646973
"157",157,"HUMBOLDT",-337326.032684399,395234.795671232,-124.089314252534,-123.994267210895,41.4621209661432,41.5544857066137,66.7338917348699,0.667338917348699,1845.50895610609
"158",158,"HUMBOLDT",-328976.58122278,395070.87278788,-123.99930919401,-123.874805171685,41.464417414959,41.558230707838,100,1,2382.52266845703
"159",159,"DEL NORTE",-318976.58122278,395070.87278788,-123.879696699118,-123.755330820399,41.4681572874796,41.561862075245,100,1,2819.1918999566
"160",160,"SISKIYOU",-308976.58122278,395070.87278788,-123.760071845514,-123.635844534643,41.4717836808705,41.5653797899802,100,1,3471.59567328559
"161",161,"SISKIYOU",-298976.58122278,395070.87278788,-123.64043501223,-123.516346692254,41.475296576389,41.5687838337728,100,1,1842.20975296586
"162",162,"SISKIYOU",-288976.58122278,395070.87278788,-123.520786578528,-123.396837671286,41.4786959558728,41.5720741889371,100,1,1869.32054985894
"163",163,"SISKIYOU",-278976.58122278,395070.87278788,-123.401126923889,-123.277317850008,41.4819818017409,41.5752508383722,100,1,2142.75511067708
"164",164,"SISKIYOU",-268976.58122278,395070.87278788,-123.281456428009,-123.157787606892,41.4851540969937,41.5783137655634,100,1,1918.76388753255
"165",165,"SISKIYOU",-258976.58122278,395070.87278788,-123.161775470793,-123.038247320611,41.4882128252146,41.5812629545823,100,1,1415.87134128147
"166",166,"SISKIYOU",-248976.58122278,395070.87278788,-123.042084432342,-122.918697370029,41.4911579705696,41.5840983900875,100,1,782.175185968846
"167",167,"SISKIYOU",-238976.58122278,395070.87278788,-122.922383692952,-122.799138134193,41.4939895178084,41.5868200573255,100,1,546.552446831597
"168",168,"SISKIYOU",-228976.58122278,395070.87278788,-122.802673633105,-122.679569992329,41.496707452265,41.5894279421311,100,1,712.969110107422
"169",169,"SISKIYOU",-218976.58122278,395070.87278788,-122.682954633459,-122.559993323829,41.4993117598582,41.5919220309276,100,1,726.285002305773
"170",170,"SISKIYOU",-208976.58122278,395070.87278788,-122.563227074845,-122.440408508253,41.501802427092,41.5943023107276,100,1,539.754570478274
"171",171,"SISKIYOU",-198976.58122278,395070.87278788,-122.443491338255,-122.320815925312,41.504179441056,41.5965687691337,100,1,595.055668809679
"172",172,"SISKIYOU",-188976.58122278,395070.87278788,-122.323747804841,-122.201215954867,41.5064427894265,41.5987213943386,100,1,697.018334960938
"173",173,"SISKIYOU",-178976.58122278,395070.87278788,-122.203996855901,-122.08160897692,41.5085924604661,41.6007601751255,100,1,774.62244398329
"174",174,"SISKIYOU",-168976.58122278,395070.87278788,-122.084238872876,-121.961995371607,41.5106284430247,41.6026851008689,100,1,885.409889729818
"175",175,"SISKIYOU",-158976.58122278,395070.87278788,-121.964474237342,-121.842375519189,41.5125507265401,41.6044961615347,100,1,817.108151282793
"176",176,"SISKIYOU",-148976.58122278,395070.87278788,-121.844703331002,-121.722749800048,41.5143593010376,41.6061933476808,100,1,1135.17944335938
"177",177,"SISKIYOU",-138976.58122278,395070.87278788,-121.724926535679,-121.603118594677,41.5160541571312,41.6077766504572,100,1,1231.58966403537
"178",178,"SISKIYOU",-128976.58122278,395070.87278788,-121.605144233308,-121.483482283675,41.5176352860233,41.6092460616064,99.9999999999999,0.999999999999999,1220.65833536784
"179",179,"SISKIYOU",-118976.58122278,395070.87278788,-121.485356805931,-121.363841247736,41.5191026795059,41.6106015734639,100,1,617.515805468147
"180",180,"MODOC",-108976.58122278,395070.87278788,-121.365564635687,-121.244195867647,41.5204563299596,41.6118431789583,100,1,435.732778252496
"181",181,"MODOC",-98976.58122278,395070.87278788,-121.245768104806,-121.124546524277,41.5216962303553,41.6129708716117,100,1,424.174666002062
"182",182,"MODOC",-88976.58122278,395070.87278788,-121.125967595602,-121.004893598571,41.5228223742533,41.6139846455397,100,1,469.880000135634
"183",183,"MODOC",-78976.58122278,395070.87278788,-121.006163490465,-120.885237471541,41.5238347558045,41.614884495452,100,1,419.374554443359
"184",184,"MODOC",-68976.58122278,395070.87278788,-120.886356171853,-120.765578524262,41.5247333697498,41.6156704166522,100,1,369.309629463855
"185",185,"MODOC",-58976.58122278,395070.87278788,-120.766546022288,-120.645917137862,41.5255182114208,41.6163424050382,100,1,337.753888956706
"186",186,"MODOC",-48976.58122278,395070.87278788,-120.646733424342,-120.526253693516,41.5261892767398,41.6169004571025,100,1,333.663110351563
"187",187,"MODOC",-38976.58122278,395070.87278788,-120.526918760639,-120.406588572437,41.52674656222,41.617344569932,100,1,386.126443481445
"188",188,"MODOC",-28976.58122278,395070.87278788,-120.407102413839,-120.286922155873,41.5271900649658,41.6176747412081,100,1,613.886447821723
"189",189,"MODOC",-18976.58122278,395070.87278788,-120.287284766635,-120.167254825095,41.5275197826723,41.6178909692074,100,1,649.907163643543
"190",190,"MODOC",-8976.58122278,395070.87278788,-120.167466201746,-120.04758696139,41.5277357136263,41.6179932528008,100,1,306.281888495551
"191",191,"HUMBOLDT",-337142.516505126,384918.277916747,-124.073470060116,-123.989237917271,41.3716534927386,41.464417414959,63.119409997125,0.63119409997125,1805.84576105667
"192",192,"HUMBOLDT",-328976.58122278,385070.87278788,-123.994267210895,-123.869925956369,41.3743586529752,41.4681572874796,100,1,1987.30309082031
"193",193,"HUMBOLDT",-318976.58122278,385070.87278788,-123.874805171685,-123.750601729791,41.378093420761,41.4717836808705,100,1,2840.41979492188
"194",194,"SISKIYOU",-308976.58122278,385070.87278788,-123.755330820399,-123.631265613727,41.3817148633851,41.475296576389,100,1,3272.52489990234
"195",195,"SISKIYOU",-298976.58122278,385070.87278788,-123.635844534643,-123.511917984595,41.3852229622155,41.4786959558728,100,1,2024.18733181424
"196",196,"SISKIYOU",-288976.58122278,385070.87278788,-123.516346692254,-123.392559219029,41.3886176991977,41.4819818017409,100,1,1682.51120727539
"197",197,"SISKIYOU",-278976.58122278,385070.87278788,-123.396837671286,-123.273189693876,41.3918990568546,41.4851540969937,100,1,1911.41560180664
"198",198,"SISKIYOU",-268976.58122278,385070.87278788,-123.277317850008,-123.153809786188,41.3950670182875,41.4882128252146,100,1,1644.19669677734
"199",199,"SISKIYOU",-258976.58122278,385070.87278788,-123.157787606892,-123.034419873213,41.3981215671767,41.4911579705696,100,1,1316.18700073242
"200",200,"SISKIYOU",-248976.58122278,385070.87278788,-123.038247320611,-122.915020332389,41.4010626877823,41.4939895178084,100,1,1037.32955390082
"201",201,"SISKIYOU",-238976.58122278,385070.87278788,-122.918697370029,-122.795611541339,41.4038903649442,41.496707452265,100,1,560.728297119141
"202",202,"SISKIYOU",-228976.58122278,385070.87278788,-122.799138134193,-122.676193877859,41.4066045840833,41.4993117598582,100,1,918.03200378418
"203",203,"SISKIYOU",-218976.58122278,385070.87278788,-122.679569992329,-122.556767719917,41.409205331202,41.501802427092,100,1,1164.31600158691
"204",204,"SISKIYOU",-208976.58122278,385070.87278788,-122.559993323829,-122.43733344564,41.411692592884,41.504179441056,100,1,939.718775092231
"205",205,"SISKIYOU",-198976.58122278,385070.87278788,-122.440408508253,-122.31789143331,41.4140663562957,41.5064427894265,100,1,739.9725
"206",206,"SISKIYOU",-188976.58122278,385070.87278788,-122.320815925312,-122.198442061358,41.4163266091863,41.5085924604661,100,1,1185.7707989502
"207",207,"SISKIYOU",-178976.58122278,385070.87278788,-122.201215954867,-122.078985708353,41.4184733398881,41.5106284430247,100,1,1226.49469909668
"208",208,"SISKIYOU",-168976.58122278,385070.87278788,-122.08160897692,-121.959522752996,41.4205065373171,41.5125507265401,100,1,1239.55910339355
"209",209,"SISKIYOU",-158976.58122278,385070.87278788,-121.961995371607,-121.840053574118,41.4224261909736,41.5143593010376,100,1,1164.80544840495
"210",210,"SISKIYOU",-148976.58122278,385070.87278788,-121.842375519189,-121.720578550665,41.4242322909422,41.5160541571312,100,1,1074.29780334473
"211",211,"SISKIYOU",-138976.58122278,385070.87278788,-121.722749800048,-121.601098061695,41.4259248278926,41.5176352860233,100,1,991.909500732422
"212",212,"SISKIYOU",-128976.58122278,385070.87278788,-121.603118594677,-121.48161248637,41.4275037930793,41.5191026795059,99.9999999999999,0.999999999999999,910.781997680664
"213",213,"SISKIYOU",-118976.58122278,385070.87278788,-121.483482283675,-121.362122203949,41.4289691783429,41.5204563299596,100,1,698.493999565972
"214",214,"MODOC",-108976.58122278,385070.87278788,-121.363841247736,-121.242627593782,41.4303209761094,41.5216962303553,100,1,561.570200500488
"215",215,"MODOC",-98976.58122278,385070.87278788,-121.244195867647,-121.1231290353,41.4315591793913,41.5228223742533,100,1,518.810795593262
"216",216,"MODOC",-88976.58122278,385070.87278788,-121.124546524277,-121.00362690801,41.4326837817872,41.5238347558045,100,1,494.484098205566
"217",217,"MODOC",-78976.58122278,385070.87278788,-121.004893598571,-120.884121591487,41.4336947774826,41.5247333697498,100,1,420.30479888916
"218",218,"MODOC",-68976.58122278,385070.87278788,-120.885237471541,-120.764613465365,41.4345921612496,41.5255182114208,100,1,368.526555379232
"219",219,"MODOC",-58976.58122278,385070.87278788,-120.765578524262,-120.645102909334,41.4353759284476,41.5261892767398,100,1,325.498399658203
"220",220,"MODOC",-48976.58122278,385070.87278788,-120.645917137862,-120.525590303129,41.4360460750231,41.52674656222,100,1,314.005899353027
"221",221,"MODOC",-38976.58122278,385070.87278788,-120.526253693516,-120.406076026526,41.43660259751,41.5271900649658,100,1,341.046300048828
"222",222,"MODOC",-28976.58122278,385070.87278788,-120.406588572437,-120.28656045933,41.4370454930297,41.5275197826723,100,1,558.761803283691
"223",223,"MODOC",-18976.58122278,385070.87278788,-120.286922155873,-120.167043981372,41.4373747592912,41.5277357136263,100,1,580.371001180013
"224",224,"MODOC",-8976.58122278,385070.87278788,-120.167254825095,-120.0475269725,41.4375903945914,41.5278378567056,100,1,298.11630065918
"225",225,"HUMBOLDT",-338083.55646364,374844.365081903,-124.09441828633,-123.984221265322,41.2807590037992,41.3743586529752,81.6354622716585,0.816354622716585,1592.0580531529
"226",226,"HUMBOLDT",-328976.58122278,375070.87278788,-123.989237917271,-123.865059006768,41.2843091552321,41.378093420761,100,1,2136.57369873047
"227",227,"HUMBOLDT",-318976.58122278,375070.87278788,-123.869925956369,-123.745884528706,41.2880388421067,41.3817148633851,100,1,2878.71799438477
"228",228,"SISKIYOU",-308976.58122278,375070.87278788,-123.750601729791,-123.626698205916,41.291655357072,41.3852229622155,100,1,2562.97731323242
"229",229,"SISKIYOU",-298976.58122278,375070.87278788,-123.631265613727,-123.507500413404,41.2951586816063,41.3886176991977,100,1,1528.75877956814
"230",230,"SISKIYOU",-288976.58122278,375070.87278788,-123.511917984595,-123.388291526392,41.2985487977618,41.3918990568546,100,1,1540.47080566406
"231",231,"SISKIYOU",-278976.58122278,375070.87278788,-123.392559219029,-123.269071920313,41.3018256881647,41.3950670182875,100,1,1754.57349853516
"232",232,"SISKIYOU",-268976.58122278,375070.87278788,-123.273189693876,-123.149841970802,41.3049893360162,41.3981215671767,100,1,1415.31030395508
"233",233,"SISKIYOU",-258976.58122278,375070.87278788,-123.153809786188,-123.030602053693,41.3080397250933,41.4010626877823,100,1,1237.44959899902
"234",234,"SISKIYOU",-248976.58122278,375070.87278788,-123.034419873213,-122.911352545005,41.3109768397489,41.4038903649442,100,1,1275.20944485135
"235",235,"SISKIYOU",-238976.58122278,375070.87278788,-122.915020332389,-122.792093820941,41.3138006649129,41.4066045840833,100,1,605.025501708984
"236",236,"SISKIYOU",-228976.58122278,375070.87278788,-122.795611541339,-122.67282625788,41.3165111860924,41.409205331202,100,1,836.686499633789
"237",237,"TRINITY",-218976.58122278,375070.87278788,-122.676193877859,-122.553550232365,41.3191083893725,41.411692592884,100,1,1482.74059936523
"238",238,"TRINITY",-208976.58122278,375070.87278788,-122.556767719917,-122.434266121104,41.3215922614165,41.4140663562957,100,1,1168.36300116645
"239",239,"SISKIYOU",-198976.58122278,375070.87278788,-122.43733344564,-122.314974300955,41.3239627894666,41.4163266091863,100,1,1083.7828112793
"240",240,"SISKIYOU",-188976.58122278,375070.87278788,-122.31789143331,-122.195675148924,41.3262199613446,41.4184733398881,100,1,1466.26190185547
"241",241,"SISKIYOU",-178976.58122278,375070.87278788,-122.198442061358,-122.076369042156,41.3283637654519,41.4205065373171,100,1,1524.60449951172
"242",242,"SISKIYOU",-168976.58122278,375070.87278788,-122.078985708353,-121.957056357928,41.3303941907701,41.4224261909736,100,1,1388.85450439453
"243",243,"SISKIYOU",-158976.58122278,375070.87278788,-121.959522752996,-121.837737473641,41.3323112268618,41.4242322909422,100,1,1319.69078233507
"244",244,"SISKIYOU",-148976.58122278,375070.87278788,-121.840053574118,-121.718412766816,41.3341148638702,41.4259248278926,100,1,1015.03069885254
"245",245,"SISKIYOU",-138976.58122278,375070.87278788,-121.720578550665,-121.599082615083,41.3358050925202,41.4275037930793,100,1,867.46270324707
"246",246,"SISKIYOU",-128976.58122278,375070.87278788,-121.601098061695,-121.479747396175,41.3373819041183,41.4289691783429,99.9999999999999,0.999999999999999,772.293299560547
